日期,每小时露点温度,每小时降水量,每小时相对湿度,每小时站压力,每小时可见度,每小时风速
2018-12-06T10:51:00,24,0,59,30.19,10,14
2018-12-06T11:51:00,23,0,53,30.16,10,14
2018-12-06T12:51:00,22,0,50,30.14,10,18
2018-12-06T13:00:00,22,,50,30.14,9.94,18
2018-12-06T13:51:00,22,0,49,30.14,10,21
2018-12-06T14:51:00,23,0,53,30.14,10,17
2018-12-06T15:51:00,23,0,55,30.16,10,14
2018-12-06T16:00:00,23,,55,30.15,9.94,14
2018-12-06T16:51:00,24,0,57,30.14,10,15
2018-12-06T17:51:00,24,0,57,30.16,10,20
2018-12-06T18:51:00,24,0,57,30.16,10,20
2018-12-06T19:00:00,24,,57,30.16,9.94,20
2018-12-06T19:51:00,26,0,62,30.16,10,17
2018-12-06T20:51:00,26,0,62,30.16,10,15
2018-12-06T21:51:00,27,0,62,30.14,10,15
2018-12-06T22:00:00,27,,62,30.14,9.94,15
2018-12-06T22:51:00,26,0,58,30.14,10,23
2018-12-06T23:51:00,28,0,65,30.14,10,17
2018-12-06T23:59:00,,,,,,
2018-12-07T00:51:00,28,0,65,30.14,10,14
2018-12-07T01:00:00,28,,65,30.14,9.94,14
2018-12-07T01:51:00,26,0,62,30.16,10,16
2018-12-07T02:51:00,27,0,67,30.16,10,14
2018-12-07T03:51:00,26,0,65,30.17,10,15
2018-12-07T04:00:00,26,,65,30.16,9.94,15
2018-12-07T04:51:00,26,0,65,30.21,10,10
2018-12-07T05:51:00,25,0,64,30.24,10,10
2018-12-07T06:51:00,22,0,57,30.27,10,17
2018-12-07T07:00:00,22,,57,30.26,9.94,17
2018-12-07T07:51:00,22,0,59,30.29,10,10
2018-12-07T08:51:00,18,0,48,30.32,10,22
2018-12-07T09:51:00,17,0,44,30.34,10,18
2018-12-07T10:00:00,17,,44,30.33,9.94,18
2018-12-07T10:51:00,16,0,41,30.34,10,16
2018-12-07T11:51:00,16,0,39,30.32,10,20
2018-12-07T12:51:00,15,0,38,30.3,10,21
2018-12-07T13:00:00,15,,38,30.29,9.94,21
2018-12-07T13:51:00,13,0,34,30.3,10,20
2018-12-07T14:51:00,14,0,36,30.3,10,18
2018-12-07T15:51:00,13,0,37,30.32,10,14
2018-12-07T16:00:00,13,,37,30.32,9.94,14
2018-12-07T16:51:00,13,0,42,30.35,10,14
2018-12-07T17:51:00,13,0,43,30.38,10,14
2018-12-07T18:51:00,14,0,47,30.42,10,16
2018-12-07T19:00:00,14,,47,30.41,9.94,16
2018-12-07T19:51:00,13,0,47,30.42,10,17
2018-12-07T20:51:00,11,0,45,30.43,10,16
2018-12-07T21:51:00,10,0,45,30.42,10,15
2018-12-07T22:00:00,10,,45,30.42,9.94,15
2018-12-07T22:51:00,10,0,47,30.45,10,6
2018-12-07T23:51:00,11,0,49,30.45,10,10
2018-12-07T23:59:00,,,,,,
2018-12-08T00:51:00,11,0,51,30.43,10,13
2018-12-08T01:00:00,11,,51,30.42,9.94,13
2018-12-08T01:51:00,11,0,53,30.45,10,8
2018-12-08T02:51:00,12,0,55,30.45,10,11
2018-12-08T03:51:00,11,0,53,30.45,10,14
2018-12-08T04:00:00,11,,53,30.45,9.94,14
2018-12-08T04:51:00,11,0,53,30.45,10,11
2018-12-08T05:51:00,12,0,58,30.45,10,9
2018-12-08T06:51:00,12,0,60,30.47,10,8
2018-12-08T07:00:00,12,,60,30.46,9.94,8
2018-12-08T07:51:00,14,0,58,30.48,10,8
2018-12-08T08:51:00,13,0,51,30.48,10,9
2018-12-08T09:51:00,15,0,52,30.51,10,11
2018-12-08T10:00:00,15,,52,30.51,9.94,11
2018-12-08T10:51:00,16,0,49,30.48,10,8
2018-12-08T11:51:00,17,0,48,30.45,10,13
2018-12-08T12:51:00,18,0,48,30.43,10,14
2018-12-08T13:00:00,18,,48,30.42,9.94,14
2018-12-08T13:51:00,17,0,44,30.42,10,16
2018-12-08T14:51:00,17,0,44,30.42,10,18
2018-12-08T15:51:00,18,0,50,30.45,10,15
2018-12-08T16:00:00,18,,50,30.44,9.94,15
2018-12-08T16:51:00,20,0,56,30.47,10,13
2018-12-08T17:51:00,20,0,61,30.47,10,10
2018-12-08T18:51:00,17,0,56,30.5,10,8
2018-12-08T19:00:00,17,,56,30.5,9.94,8
2018-12-08T19:51:00,17,0,54,30.5,10,7
2018-12-08T20:51:00,17,0,56,30.5,10,5
2018-12-08T21:51:00,18,0,59,30.51,10,8
2018-12-08T22:00:00,18,,59,30.51,9.94,8
2018-12-08T22:51:00,16,0,52,30.53,10,7
2018-12-08T23:51:00,16,0,54,30.53,10,11
2018-12-08T23:59:00,,,,,,
2018-12-09T00:51:00,16,0,54,30.53,10,11
2018-12-09T01:00:00,16,,54,30.52,9.94,11
2018-12-09T01:51:00,16,0,58,30.51,10,6
2018-12-09T02:51:00,17,0,61,30.5,10,9
2018-12-09T03:51:00,17,0,63,30.48,10,7
2018-12-09T04:00:00,17,,63,30.47,9.94,7
2018-12-09T04:51:00,17,0,69,30.48,10,0
2018-12-09T05:51:00,18,0,66,30.48,10,0
2018-12-09T06:51:00,18,0,66,30.47,10,5
2018-12-09T07:00:00,18,,66,30.47,9.94,5
2018-12-09T07:51:00,19,0,69,30.47,10,3
2018-12-09T08:51:00,21,0,69,30.47,10,3
2018-12-09T09:51:00,18,0,56,30.45,10,0
2018-12-09T10:00:00,18,,56,30.45,9.94,0
2018-12-09T10:51:00,19,0,56,30.42,10,3
2018-12-09T11:51:00,23,0,61,30.4,10,7
2018-12-09T12:51:00,23,0,61,30.35,10,6
2018-12-09T13:00:00,23,,61,30.35,9.94,6
2018-12-09T13:51:00,22,0,59,30.34,10,0
2018-12-09T14:51:00,22,0,59,30.32,10,0
2018-12-09T15:51:00,24,0,67,30.29,10,5
2018-12-09T16:00:00,24,,67,30.29,9.94,5
2018-12-09T16:51:00,24,0,70,30.27,10,6
2018-12-09T17:51:00,26,0,79,30.24,10,7
2018-12-09T18:51:00,24,0,67,30.24,10,9
2018-12-09T19:00:00,24,,67,30.23,9.94,9
2018-12-09T19:51:00,22,0,61,30.21,10,9
2018-12-09T20:51:00,22,0,61,30.19,10,9
2018-12-09T21:51:00,18,0,54,30.19,10,5
2018-12-09T22:00:00,18,,54,30.18,9.94,5
2018-12-09T22:51:00,17,0,52,30.16,10,0
2018-12-09T23:51:00,18,0,61,30.11,10,5
2018-12-09T23:59:00,,,,,,
2018-12-10T00:51:00,18,0,63,30.09,10,7
2018-12-10T01:00:00,18,,63,30.09,9.94,7
2018-12-10T01:51:00,17,0,61,30.09,10,8
2018-12-10T02:51:00,19,0,69,30.09,10,9
2018-12-10T03:51:00,19,0,69,30.08,10,9
2018-12-10T04:00:00,19,,69,30.07,9.94,9
2018-12-10T04:51:00,19,0,66,30.06,10,9
2018-12-10T05:51:00,20,0,69,30.09,10,8
2018-12-10T06:51:00,21,0,75,30.09,10,8
2018-12-10T07:00:00,21,,75,30.09,9.94,8
2018-12-10T07:51:00,22,0,69,30.11,10,8
2018-12-10T08:51:00,22,0,61,30.11,10,13
2018-12-10T09:51:00,22,0,57,30.14,10,17
2018-12-10T10:00:00,22,,57,30.13,9.94,17
2018-12-10T10:51:00,20,0,50,30.12,10,17
2018-12-10T11:51:00,21,0,51,30.11,10,14
2018-12-10T12:51:00,21,0,51,30.09,10,14
2018-12-10T13:00:00,21,,51,30.09,9.94,14
2018-12-10T13:51:00,22,0,50,30.09,10,11
2018-12-10T14:51:00,20,0,46,30.09,10,11
2018-12-10T15:51:00,20,0,48,30.11,10,10
2018-12-10T16:00:00,20,,48,30.1,9.94,10
2018-12-10T16:51:00,19,0,50,30.11,10,8
2018-12-10T17:51:00,20,0,52,30.12,10,6
2018-12-10T18:51:00,20,0,56,30.14,10,7
2018-12-10T19:00:00,20,,56,30.13,9.94,7
2018-12-10T19:51:00,20,0,58,30.16,10,8
2018-12-10T20:51:00,19,0,54,30.16,10,10
2018-12-10T21:51:00,20,0,61,30.16,10,8
2018-12-10T22:00:00,20,,61,30.15,9.94,8
2018-12-10T22:51:00,20,0,64,30.17,10,6
2018-12-10T23:51:00,20,0,66,30.16,10,8
2018-12-10T23:59:00,,,,,,
2018-12-11T00:51:00,20,0,66,30.17,10,6
2018-12-11T01:00:00,20,,66,30.16,9.94,6
2018-12-11T01:51:00,21,0,75,30.19,10,6
2018-12-11T02:51:00,20,0,75,30.19,10,7
2018-12-11T03:51:00,20,0,72,30.16,10,6
2018-12-11T04:00:00,20,,72,30.16,9.94,6
2018-12-11T04:51:00,21,0,75,30.16,10,5
2018-12-11T05:51:00,21,0,75,30.16,10,7
2018-12-11T06:51:00,22,0,78,30.16,10,6
2018-12-11T07:00:00,22,,78,30.15,9.94,6
2018-12-11T07:51:00,24,0,82,30.14,10,7
2018-12-11T08:51:00,27,0,75,30.14,10,6
2018-12-11T09:51:00,27,0,70,30.14,10,3
2018-12-11T10:00:00,27,,70,30.13,9.94,3
2018-12-11T10:51:00,25,0,60,30.12,10,0
2018-12-11T11:51:00,27,0,65,30.09,10,5
2018-12-11T12:51:00,27,0,60,30.03,10,6
2018-12-11T13:00:00,27,,60,30.03,9.94,6
2018-12-11T13:51:00,28,0,63,30.01,10,7
2018-12-11T14:51:00,28,0,65,29.98,10,5
2018-12-11T15:51:00,29,0,73,29.96,10,3
2018-12-11T16:00:00,29,,73,29.96,9.94,3
2018-12-11T16:51:00,29,0,76,29.96,10,5
2018-12-11T17:51:00,29,0,78,29.96,10,6
2018-12-11T18:51:00,31,0,85,29.96,10,8
2018-12-11T19:00:00,31,,85,29.95,9.94,8
2018-12-11T19:51:00,24,0,62,29.95,10,11
2018-12-11T20:51:00,24,0,62,29.95,10,16
2018-12-11T21:51:00,23,0,61,29.95,10,16
2018-12-11T22:00:00,23,,61,29.94,9.94,16
2018-12-11T22:51:00,22,0,61,29.96,10,15
2018-12-11T23:51:00,22,0,59,29.95,10,13
2018-12-11T23:59:00,,,,,,
2018-12-12T00:51:00,21,0,59,29.96,10,11
2018-12-12T01:00:00,21,,59,29.95,9.94,11
2018-12-12T01:51:00,22,0,61,29.96,10,14
2018-12-12T02:51:00,23,0,64,29.98,10,13
2018-12-12T03:51:00,23,0,66,29.98,10,11
2018-12-12T04:00:00,23,,66,29.98,9.94,11
2018-12-12T04:51:00,23,0,66,30.01,10,13
2018-12-12T05:51:00,24,0,70,30.03,10,14
2018-12-12T06:51:00,23,0,66,30.06,10,15
2018-12-12T07:00:00,23,,66,30.05,9.94,15
2018-12-12T07:51:00,24,0,67,30.06,10,13
2018-12-12T08:51:00,24,0,59,30.11,10,14
2018-12-12T09:51:00,25,0,57,30.12,10,16
2018-12-12T10:00:00,25,,57,30.12,9.94,16
2018-12-12T10:51:00,26,0,58,30.11,10,18
2018-12-12T11:51:00,25,0,55,30.11,10,14
2018-12-12T12:51:00,23,0,51,30.11,10,15
2018-12-12T13:00:00,23,,51,30.1,9.94,15
2018-12-12T13:51:00,23,0,51,30.11,10,11
2018-12-12T14:51:00,24,0,55,30.12,10,11
2018-12-12T15:51:00,24,0,55,30.14,10,13
2018-12-12T16:00:00,24,,55,30.13,9.94,13
2018-12-12T16:51:00,24,0,57,30.16,10,13
2018-12-12T17:51:00,23,0,57,30.19,10,13
2018-12-12T18:51:00,23,0,57,30.22,10,6
2018-12-12T19:00:00,23,,57,30.21,9.94,6
2018-12-12T19:51:00,24,0,64,30.22,10,5
2018-12-12T20:51:00,24,0,67,30.24,10,5
2018-12-12T21:51:00,24,0,67,30.24,10,5
2018-12-12T22:00:00,24,,67,30.24,9.94,5
2018-12-12T22:51:00,25,0,75,30.24,10,8
2018-12-12T23:51:00,26,0,73,30.27,10,7
2018-12-12T23:59:00,,,,,,
2018-12-13T00:51:00,25,0,70,30.29,10,8
2018-12-13T01:00:00,25,,70,30.28,9.94,8
2018-12-13T01:51:00,24,0,70,30.3,10,10
2018-12-13T02:51:00,22,0,64,30.32,10,14
2018-12-13T03:51:00,19,0,59,30.32,10,11
2018-12-13T04:00:00,19,,59,30.31,9.94,11
2018-12-13T04:51:00,19,0,59,30.32,10,10
2018-12-13T05:51:00,21,0,64,30.34,10,14
2018-12-13T06:51:00,22,0,64,30.35,10,11
2018-12-13T07:00:00,22,,64,30.35,9.94,11
2018-12-13T07:51:00,24,T,67,30.37,10,13
2018-12-13T08:06:00,24,T,67,30.37,10,13
2018-12-13T08:51:00,25,T,70,30.38,9,11
2018-12-13T09:51:00,28,T,76,30.4,9,10
2018-12-13T10:00:00,28,,76,30.4,8.7,10
2018-12-13T10:51:00,30,T,79,30.4,9,10
2018-12-13T11:25:00,31,T,79,30.4,8,9
2018-12-13T11:51:00,32,0.01,86,30.38,10,9
2018-12-13T12:51:00,35,0.01,93,30.37,9,11
2018-12-13T13:00:00,35,,93,30.37,8.7,11
2018-12-13T13:51:00,36,0.01,93,30.38,10,6
2018-12-13T14:51:00,37,T,93,30.4,9,9
2018-12-13T15:51:00,37,0.05,97,30.42,6,11
2018-12-13T16:00:00,37,,97,30.42,5.59,11
2018-12-13T16:20:00,39,0.01,97,30.43,10,6
2018-12-13T16:49:00,37,0.01,93,30.43,10,10
2018-12-13T16:51:00,38,0.01,96,30.42,10,10
2018-12-13T17:49:00,39,,100,30.42,10,9
2018-12-13T17:51:00,39,0,97,30.42,10,9
2018-12-13T18:51:00,40,0,92,30.45,10,0
2018-12-13T19:00:00,40,,92,30.44,9.94,0
2018-12-13T19:32:00,39,,89,30.45,10,10
2018-12-13T19:51:00,39,0,89,30.45,10,9
2018-12-13T20:51:00,40,0,92,30.45,10,8
2018-12-13T21:03:00,40,,92,30.45,10,7
2018-12-13T21:51:00,40,0,92,30.45,10,8
2018-12-13T22:00:00,40,,92,30.45,9.94,8
2018-12-13T22:51:00,41,0,96,30.47,10,6
2018-12-13T23:51:00,41,0,93,30.47,10,5
2018-12-13T23:59:00,,,,,,
2018-12-14T00:51:00,41,0,93,30.45,10,8
2018-12-14T01:00:00,41,,93,30.45,9.94,8
2018-12-14T01:51:00,41,0,93,30.45,10,9
2018-12-14T02:51:00,41,0,89,30.45,10,10
2018-12-14T03:51:00,41,0,89,30.45,10,11
2018-12-14T04:00:00,41,,89,30.45,9.94,11
2018-12-14T04:51:00,41,0,93,30.45,10,9
2018-12-14T05:51:00,40,0,89,30.43,10,9
2018-12-14T06:51:00,41,0,89,30.45,10,9
2018-12-14T07:00:00,41,,89,30.45,9.94,9
2018-12-14T07:51:00,41,0,93,30.47,10,3
2018-12-14T08:51:00,41,0,89,30.47,10,8
2018-12-14T09:51:00,42,0,86,30.47,10,8
2018-12-14T10:00:00,42,,86,30.47,9.94,8
2018-12-14T10:51:00,43,0,83,30.45,10,8
2018-12-14T11:51:00,44,0,80,30.38,10,13
2018-12-14T12:51:00,45,0,83,30.37,10,11
2018-12-14T13:00:00,45,,83,30.36,9.94,11
2018-12-14T13:51:00,45,0,83,30.37,10,10
2018-12-14T14:51:00,46,0,90,30.37,10,7
2018-12-14T15:36:00,46,,90,30.35,10,9
2018-12-14T15:51:00,47,0,93,30.35,10,10
2018-12-14T16:00:00,47,,93,30.34,9.94,10
2018-12-14T16:51:00,47,T,93,30.34,10,9
2018-12-14T17:51:00,47,T,96,30.34,10,6
2018-12-14T18:49:00,48,0.01,100,30.32,10,7
2018-12-14T18:51:00,48,0.01,100,30.32,10,7
2018-12-14T19:00:00,48,,100,30.32,9.94,7
2018-12-14T19:51:00,48,0.01,100,30.3,10,7
2018-12-14T20:32:00,47,0.01,100,30.29,10,5
2018-12-14T20:51:00,47,T,100,30.29,9,6
2018-12-14T21:51:00,48,0.02,100,30.27,10,0
2018-12-14T22:00:00,48,,100,30.27,9.94,0
2018-12-14T22:14:00,48,0.01,100,30.27,7,0
2018-12-14T22:51:00,47,0.03,100,30.25,6,0
2018-12-14T23:51:00,48,0.04,100,30.24,3,0
2018-12-14T23:59:00,,,,,,
2018-12-15T00:49:00,48,,100,30.22,3,0
2018-12-15T00:51:00,49,0.03,100,30.22,3,0
2018-12-15T01:00:00,49,,100,30.21,2.98,0
2018-12-15T01:51:00,49,0.03,100,30.21,3,3
2018-12-15T02:51:00,48,0.03,100,30.21,3,3
2018-12-15T03:49:00,48,,100,30.19,3,3
2018-12-15T03:51:00,49,0.03,100,30.19,3,3
2018-12-15T04:00:00,49,,100,30.18,2.98,3
2018-12-15T04:49:00,48,,100,30.14,3,7
2018-12-15T04:51:00,48,0.02,100,30.16,1,7
2018-12-15T05:19:00,48,T,100,30.16,3,6
2018-12-15T05:51:00,49,0.01,100,30.16,5,3
2018-12-15T06:51:00,48,T,100,30.17,6,10
2018-12-15T07:00:00,48,,100,30.16,5.59,10
2018-12-15T07:51:00,49,0,100,30.14,4,5
2018-12-15T08:51:00,49,0,100,30.16,4,6
2018-12-15T09:51:00,50,0,100,30.16,4,10
2018-12-15T10:00:00,50,,100,30.15,3.73,10
2018-12-15T10:51:00,49,0,100,30.12,5,13
2018-12-15T11:51:00,49,0,96,30.11,10,11
2018-12-15T12:24:00,50,,100,30.09,10,11
2018-12-15T12:51:00,51,0,100,30.08,10,11
2018-12-15T13:00:00,51,,100,30.07,9.94,11
2018-12-15T13:51:00,49,0,89,30.09,10,11
2018-12-15T14:51:00,47,0,83,30.06,10,13
2018-12-15T15:37:00,47,,83,30.06,10,11
2018-12-15T15:51:00,46,0,83,30.06,10,16
2018-12-15T16:00:00,46,,83,30.05,9.94,16
2018-12-15T16:51:00,44,0,77,30.06,10,11
2018-12-15T17:51:00,44,0,80,30.06,10,14
2018-12-15T18:51:00,41,0,69,30.11,10,15
2018-12-15T19:00:00,41,,69,30.1,9.94,15
2018-12-15T19:51:00,42,0,74,30.11,10,14
2018-12-15T20:51:00,43,0,77,30.11,10,13
2018-12-15T21:51:00,43,0,80,30.09,10,13
2018-12-15T22:00:00,43,,80,30.09,9.94,13
2018-12-15T22:51:00,43,0,83,30.08,10,15
2018-12-15T23:51:00,41,0,77,30.06,10,28
2018-12-15T23:59:00,,,,,,
2018-12-16T00:51:00,37,0,71,30.04,10,20
2018-12-16T01:00:00,37,,71,30.04,9.94,20
2018-12-16T01:51:00,36,0,71,30.04,10,22
2018-12-16T02:51:00,36,T,73,30.06,10,18
2018-12-16T03:51:00,39,0.09s,89,30.06,6,17
2018-12-16T04:00:00,39,,89,30.05,5.59,17
2018-12-16T04:51:00,40,0.05,96,30.06,6,21
2018-12-16T05:49:00,39,,93,30.01,6,24
2018-12-16T05:51:00,40,0.13,96,30.01,6,21
2018-12-16T06:49:00,39,,93,30.01,6,20
2018-12-16T06:51:00,40,0.03,96,30.01,6,22
2018-12-16T07:00:00,40,,96,30,5.59,22
2018-12-16T07:51:00,40,0.01,96,30,8,20
2018-12-16T08:51:00,41,T,100,29.98,4,17
2018-12-16T09:51:00,41,T,100,29.98,4,20
2018-12-16T10:00:00,41,,100,29.97,3.73,20
2018-12-16T10:49:00,41,,93,29.93,8,20
2018-12-16T10:51:00,41,T,96,29.93,8,18
2018-12-16T11:51:00,41,T,96,29.88,10,17
2018-12-16T12:27:00,41,T,96,29.87,2.5,17
2018-12-16T12:51:00,41,0.02,96,29.85,2,17
2018-12-16T13:00:00,41,,96,29.84,1.99,17
2018-12-16T13:49:00,41,,93,29.82,2,18
2018-12-16T13:51:00,41,0.26,96,29.82,2,20
2018-12-16T14:24:00,41,0.15,96,29.8,2.5,16
2018-12-16T14:51:00,41,0.19,96,29.8,2,15
2018-12-16T15:32:00,41,0.03,100,29.8,2,13
2018-12-16T15:49:00,41,,100,29.8,3,13
2018-12-16T15:51:00,41,0.04,100,29.8,3,13
2018-12-16T16:00:00,41,,100,29.79,2.98,13
2018-12-16T16:49:00,41,,100,29.78,3,14
2018-12-16T16:51:00,41,0.04,100,29.78,3,11
2018-12-16T17:49:00,41,,100,29.78,3,15
2018-12-16T17:51:00,40,0.07,96,29.78,3,16
2018-12-16T18:28:00,40,0.02,96,29.78,8,15
2018-12-16T18:51:00,40,0.02,100,29.78,8,14
2018-12-16T19:00:00,40,,100,29.77,7.46,14
2018-12-16T19:51:00,39,0.02,97,29.77,6,21
2018-12-16T20:51:00,37,T,97,29.75,8,23
2018-12-16T21:04:00,37,0.02,97,29.75,5,22
2018-12-16T21:36:00,36,0.09,96,29.75,9,17
2018-12-16T21:51:00,36,0.13,96,29.75,8,20
2018-12-16T22:00:00,36,,96,29.75,7.46,20
2018-12-16T22:43:00,36,0.07,96,29.75,10,18
2018-12-16T22:51:00,36,0.06,96,29.75,10,21
2018-12-16T23:51:00,36,T,93,29.74,10,15
2018-12-16T23:59:00,,,,,,
2018-12-17T00:51:00,37,T,97,29.74,10,16
2018-12-17T01:00:00,37,,97,29.73,9.94,16
2018-12-17T01:17:00,37,T,97,29.74,10,15
2018-12-17T01:51:00,37,T,97,29.74,9,16
2018-12-17T02:49:00,37,,100,29.75,5,16
2018-12-17T02:51:00,37,T,97,29.75,5,15
2018-12-17T03:38:00,38,T,100,29.75,6,14
2018-12-17T03:51:00,37,T,97,29.75,6,14
2018-12-17T04:00:00,37,,97,29.74,5.59,14
2018-12-17T04:49:00,37,,93,29.75,10,13
2018-12-17T04:51:00,37,0,93,29.75,10,11
2018-12-17T05:51:00,37,0,89,29.75,10,7
2018-12-17T06:51:00,36,0,86,29.75,10,15
2018-12-17T07:00:00,36,,86,29.74,9.94,15
2018-12-17T07:49:00,36,,87,29.75,10,13
2018-12-17T07:51:00,36,0,86,29.75,10,14
2018-12-17T08:51:00,35,0,79,29.74,10,10
2018-12-17T09:51:00,38,0,79,29.74,10,10
2018-12-17T10:00:00,38,,79,29.73,9.94,10
2018-12-17T10:51:00,37,0,71,29.7,10,17
2018-12-17T11:51:00,37,0,66,29.67,10,20
2018-12-17T12:51:00,35,0,63,29.65,10,22
2018-12-17T13:00:00,35,,63,29.65,9.94,22
2018-12-17T13:51:00,30,0,54,29.67,10,22
2018-12-17T14:51:00,28,0,50,29.67,10,22
2018-12-17T15:51:00,27,0,49,29.67,10,29
2018-12-17T16:00:00,27,,49,29.67,9.94,29
2018-12-17T16:51:00,26,0,49,29.72,10,22
2018-12-17T17:51:00,27,0,51,29.74,10,23
2018-12-17T18:51:00,26,0,51,29.75,10,20
2018-12-17T19:00:00,26,,51,29.75,9.94,20
2018-12-17T19:51:00,25,0,49,29.77,10,21
2018-12-17T20:51:00,24,0,47,29.77,10,26
2018-12-17T21:51:00,26,0,53,29.77,10,23
2018-12-17T22:00:00,26,,53,29.76,9.94,23
2018-12-17T22:51:00,25,0,53,29.75,10,20
2018-12-17T23:51:00,24,0,51,29.75,10,25
2018-12-17T23:59:00,,,,,,
2018-12-18T00:51:00,25,0,55,29.75,10,24
2018-12-18T01:00:00,25,,55,29.75,9.94,24
2018-12-18T01:51:00,20,0,48,29.78,10,26
2018-12-18T02:51:00,19,0,48,29.82,10,29
2018-12-18T03:51:00,18,0,48,29.83,10,25
2018-12-18T04:00:00,18,,48,29.83,9.94,25
2018-12-18T04:51:00,17,0,50,29.87,10,22
2018-12-18T05:51:00,16,0,49,29.88,10,29
2018-12-18T06:51:00,15,0,47,29.91,10,28
2018-12-18T07:00:00,15,,47,29.91,9.94,28
2018-12-18T07:51:00,16,0,52,29.96,10,24
2018-12-18T08:51:00,15,0,50,29.98,10,22
2018-12-18T09:51:00,15,0,47,30.01,10,26
2018-12-18T10:00:00,15,,47,30.01,9.94,26
2018-12-18T10:51:00,14,0,44,30.01,10,26
2018-12-18T11:51:00,14,0,42,30.01,10,21
2018-12-18T12:51:00,14,0,40,30.01,10,20
2018-12-18T13:00:00,14,,40,30.01,9.94,20
2018-12-18T13:51:00,13,0,39,30.03,10,20
2018-12-18T14:51:00,14,0,40,30.03,10,16
2018-12-18T15:51:00,15,0,44,30.06,10,18
2018-12-18T16:00:00,15,,44,30.06,9.94,18
2018-12-18T16:51:00,15,0,46,30.09,10,16
2018-12-18T17:51:00,15,0,47,30.11,10,15
2018-12-18T18:51:00,14,0,45,30.12,10,17
2018-12-18T19:00:00,14,,45,30.12,9.94,17
2018-12-18T19:51:00,15,0,52,30.12,10,18
2018-12-18T20:51:00,14,0,51,30.14,10,15
2018-12-18T21:51:00,14,0,51,30.14,10,16
2018-12-18T22:00:00,14,,51,30.13,9.94,16
2018-12-18T22:51:00,14,0,54,30.14,10,20
2018-12-18T23:51:00,15,0,58,30.12,10,14
2018-12-18T23:59:00,,,,,,
2018-12-19T00:51:00,15,0,61,30.12,10,10
2018-12-19T01:00:00,15,,61,30.12,9.94,10
2018-12-19T01:51:00,15,0,61,30.12,10,11
2018-12-19T02:51:00,15,0,63,30.14,10,10
2018-12-19T03:51:00,15,0,63,30.14,10,9
2018-12-19T04:00:00,15,,63,30.14,9.94,9
2018-12-19T04:51:00,15,0,66,30.14,10,0
2018-12-19T05:51:00,17,0,69,30.16,10,6
2018-12-19T06:51:00,17,0,66,30.16,10,7
2018-12-19T07:00:00,17,,66,30.16,9.94,7
2018-12-19T07:51:00,19,0,69,30.16,10,8
2018-12-19T08:51:00,19,0,61,30.17,10,5
2018-12-19T09:51:00,20,0,58,30.19,10,6
2018-12-19T10:00:00,20,,58,30.18,9.94,6
2018-12-19T10:51:00,21,0,57,30.16,10,8
2018-12-19T11:51:00,22,0,57,30.14,10,14
2018-12-19T12:51:00,23,0,55,30.11,10,10
2018-12-19T13:00:00,23,,55,30.11,9.94,10
2018-12-19T13:51:00,23,0,51,30.09,10,13
2018-12-19T14:51:00,24,0,55,30.09,10,9
2018-12-19T15:51:00,25,0,55,30.09,10,9
2018-12-19T16:00:00,25,,55,30.09,9.94,9
2018-12-19T16:51:00,26,0,62,30.09,10,8
2018-12-19T17:51:00,26,0,62,30.09,10,9
2018-12-19T18:51:00,28,0,70,30.09,10,8
2018-12-19T19:00:00,28,,70,30.09,9.94,8
2018-12-19T19:51:00,28,0,70,30.11,10,8
2018-12-19T20:51:00,28,0,70,30.12,10,9
2018-12-19T21:51:00,29,0,73,30.14,10,9
2018-12-19T22:00:00,29,,73,30.14,9.94,9
2018-12-19T22:51:00,29,0,78,30.12,10,8
2018-12-19T23:51:00,30,0,79,30.11,10,7
2018-12-19T23:59:00,,,,,,
2018-12-20T00:51:00,30,0,82,30.11,10,5
2018-12-20T01:00:00,30,,82,30.11,9.94,5
2018-12-20T01:51:00,31,0,85,30.11,10,7
2018-12-20T02:51:00,32,0,89,30.11,10,5
2018-12-20T03:51:00,31,0,96,30.11,10,3
2018-12-20T04:00:00,31,,96,30.1,9.94,3
2018-12-20T04:51:00,33,0,97,30.09,10,0
2018-12-20T05:51:00,32,0,100,30.09,10,0
2018-12-20T06:51:00,33,0,100,30.11,10,0
2018-12-20T07:00:00,33,,100,30.11,9.94,0
2018-12-20T07:51:00,30,0,100,30.11,8,3
2018-12-20T08:51:00,34,0,96,30.12,9,5
2018-12-20T09:51:00,37,0,86,30.12,9,0
2018-12-20T10:00:00,37,,86,30.12,8.7,0
2018-12-20T10:51:00,36,0,76,30.09,10,5
2018-12-20T11:51:00,37,0,74,30.09,10,0
2018-12-20T12:51:00,38,0,77,30.06,10,5
2018-12-20T13:00:00,38,,77,30.06,9.94,5
2018-12-20T13:51:00,40,0,79,30.03,10,9
2018-12-20T14:51:00,42,0.01,90,30.03,10,6
2018-12-20T15:40:00,43,T,93,30.01,10,7
2018-12-20T15:51:00,43,T,93,30.01,10,9
2018-12-20T16:00:00,43,,93,30.01,9.94,9
2018-12-20T16:43:00,44,0.02,97,30.01,7,8
2018-12-20T16:51:00,45,0.03,100,30.01,7,7
2018-12-20T17:33:00,46,0.02,100,30,7,7
2018-12-20T17:51:00,46,0.04,100,29.98,6,7
2018-12-20T18:48:00,46,0.06,100,29.96,5,10
2018-12-20T18:51:00,47,0.08,100,29.96,5,10
